WLTL99YH,EnergyPlus,AAA Battery,2020-04-26 12:00:00 AM,566 Spooner Street,42.4274,-83.1730,119.911,kWh,2020-08-12 12:00:00 AM,9.198,2020-08-12 1:00:00 AM,0.115,2020-08-12 2:00:00 AM,9.16,2020-08-12 3:00:00 AM,0.395,2020-08-12 4:00:00 AM,8.187,2020-08-12 5:00:00 AM,8.672,2020-08-12 6:00:00 AM,0.12,2020-08-12 7:00:00 AM,4.931,2020-08-12 8:00:00 AM,5.433,2020-08-12 9:00:00 AM,9.122,2020-08-12 10:00:00 AM,5.545,2020-08-12 11:00:00 AM,2.374,2020-08-12 12:00:00 PM,5.73,2020-08-12 1:00:00 PM,5.299,2020-08-12 2:00:00 PM,0.559,2020-08-12 3:00:00 PM,7.44,2020-08-12 4:00:00 PM,7.67,2020-08-12 5:00:00 PM,7.235,2020-08-12 6:00:00 PM,3.163,2020-08-12 7:00:00 PM,0.803,2020-08-12 8:00:00 PM,5.431,2020-08-12 9:00:00 PM,7.895,2020-08-12 10:00:00 PM,4.202,2020-08-12 11:00:00 PM,1.232
SGYI2B1F,SpringfieldPower,AAA Battery,2020-05-16 12:00:00 AM,966 Spooner Street,42.5286,-83.1321,128.296,kWh,2020-08-12 12:00:00 AM,6.086,2020-08-12 1:00:00 AM,6.231,2020-08-12 2:00:00 AM,8.382,2020-08-12 3:00:00 AM,9.931,2020-08-12 4:00:00 AM,4.154,2020-08-12 5:00:00 AM,4.223,2020-08-12 6:00:00 AM,7.528,2020-08-12 7:00:00 AM,1.198,2020-08-12 8:00:00 AM,6.824,2020-08-12 9:00:00 AM,0.806,2020-08-12 10:00:00 AM,1.309,2020-08-12 11:00:00 AM,5.319,2020-08-12 12:00:00 PM,8.423,2020-08-12 1:00:00 PM,4.825,2020-08-12 2:00:00 PM,3.471,2020-08-12 3:00:00 PM,6.298,2020-08-12 4:00:00 PM,1.302,2020-08-12 5:00:00 PM,5.912,2020-08-12 6:00:00 PM,7.928,2020-08-12 7:00:00 PM,5.287,2020-08-12 8:00:00 PM,6.368,2020-08-12 9:00:00 PM,1.737,2020-08-12 10:00:00 PM,7.822,2020-08-12 11:00:00 PM,6.932
RFOI1KD8,EnergyPlus,Static Generator,2019-11-29 12:00:00 AM,457 Spooner Street,42.7963,-83.47,112.944,kWh,2020-08-12 12:00:00 AM,7.008,2020-08-12 1:00:00 AM,7.577,2020-08-12 2:00:00 AM,0.621,2020-08-12 3:00:00 AM,0.11,2020-08-12 4:00:00 AM,1.49,2020-08-12 5:00:00 AM,6.688,2020-08-12 6:00:00 AM,5.182,2020-08-12 7:00:00 AM,9.183,2020-08-12 8:00:00 AM,6.67,2020-08-12 9:00:00 AM,6.438,2020-08-12 10:00:00 AM,1.688,2020-08-12 11:00:00 AM,1.152,2020-08-12 12:00:00 PM,3.753,2020-08-12 1:00:00 PM,9.897,2020-08-12 2:00:00 PM,9.998,2020-08-12 3:00:00 PM,4.952,2020-08-12 4:00:00 PM,4.348,2020-08-12 5:00:00 PM,8.407,2020-08-12 6:00:00 PM,1.449,2020-08-12 7:00:00 PM,5.001,2020-08-12 8:00:00 PM,2.639,2020-08-12 9:00:00 PM,0.174,2020-08-12 10:00:00 PM,5.064,2020-08-12 11:00:00 PM,3.455
O9GKJ167,HydroLand,Static Generator,2020-07-11 12:00:00 AM,771 Evergreen terrace,42.1626,-83.6332,116.642,kWh,2020-08-12 12:00:00 AM,0.244,2020-08-12 1:00:00 AM,9.746,2020-08-12 2:00:00 AM,2.33,2020-08-12 3:00:00 AM,7.377,2020-08-12 4:00:00 AM,6.025,2020-08-12 5:00:00 AM,6.053,2020-08-12 6:00:00 AM,1.691,2020-08-12 7:00:00 AM,7.139,2020-08-12 8:00:00 AM,9.713,2020-08-12 9:00:00 AM,2.384,2020-08-12 10:00:00 AM,0.96,2020-08-12 11:00:00 AM,2.726,2020-08-12 12:00:00 PM,6.162,2020-08-12 1:00:00 PM,5.597,2020-08-12 2:00:00 PM,2.962,2020-08-12 3:00:00 PM,7.406,2020-08-12 4:00:00 PM,6.833,2020-08-12 5:00:00 PM,2.512,2020-08-12 6:00:00 PM,7.165,2020-08-12 7:00:00 PM,6.129,2020-08-12 8:00:00 PM,1.577,2020-08-12 9:00:00 PM,4.992,2020-08-12 10:00:00 PM,2.246,2020-08-12 11:00:00 PM,6.673
61I226I7,HydroLand,Powernator 2000,2020-07-01 12:00:00 AM,525 Fake street,42.2795,-83.9038,116.982,kWh,2020-08-12 12:00:00 AM,7.4,2020-08-12 1:00:00 AM,2.288,2020-08-12 2:00:00 AM,2.772,2020-08-12 3:00:00 AM,1.981,2020-08-12 4:00:00 AM,0.551,2020-08-12 5:00:00 AM,1.55,2020-08-12 6:00:00 AM,5.021,2020-08-12 7:00:00 AM,2.736,2020-08-12 8:00:00 AM,3.653,2020-08-12 9:00:00 AM,0.376,2020-08-12 10:00:00 AM,8.457,2020-08-12 11:00:00 AM,4.084,2020-08-12 12:00:00 PM,5.196,2020-08-12 1:00:00 PM,8.58,2020-08-12 2:00:00 PM,5.495,2020-08-12 3:00:00 PM,4.755,2020-08-12 4:00:00 PM,5.25,2020-08-12 5:00:00 PM,7.499,2020-08-12 6:00:00 PM,5.656,2020-08-12 7:00:00 PM,8.455,2020-08-12 8:00:00 PM,8.485,2020-08-12 9:00:00 PM,3.616,2020-08-12 10:00:00 PM,3.876,2020-08-12 11:00:00 PM,9.25
CAGAOP1Z,HydroLand,Ol Surgy,2019-08-23 12:00:00 AM,384 Mountain Drive,42.3011,-83.1695,130.748,kWh,2020-08-12 12:00:00 AM,5.123,2020-08-12 1:00:00 AM,3.899,2020-08-12 2:00:00 AM,4.802,2020-08-12 3:00:00 AM,8.783,2020-08-12 4:00:00 AM,7.437,2020-08-12 5:00:00 AM,9.429,2020-08-12 6:00:00 AM,4.893,2020-08-12 7:00:00 AM,7.091,2020-08-12 8:00:00 AM,0.625,2020-08-12 9:00:00 AM,7.225,2020-08-12 10:00:00 AM,7.318,2020-08-12 11:00:00 AM,5.953,2020-08-12 12:00:00 PM,7.753,2020-08-12 1:00:00 PM,4.652,2020-08-12 2:00:00 PM,4.339,2020-08-12 3:00:00 PM,0.552,2020-08-12 4:00:00 PM,3.784,2020-08-12 5:00:00 PM,8.411,2020-08-12 6:00:00 PM,3.521,2020-08-12 7:00:00 PM,1.245,2020-08-12 8:00:00 PM,0.455,2020-08-12 9:00:00 PM,9.795,2020-08-12 10:00:00 PM,5.017,2020-08-12 11:00:00 PM,8.646
7JEAG5FV,EnergyPlus,Static Generator,2020-07-25 12:00:00 AM,456 Real street,42.4831,-83.6438,135.415,kWh,2020-08-12 12:00:00 AM,9.82,2020-08-12 1:00:00 AM,5.841,2020-08-12 2:00:00 AM,3.003,2020-08-12 3:00:00 AM,1.128,2020-08-12 4:00:00 AM,2.777,2020-08-12 5:00:00 AM,6.768,2020-08-12 6:00:00 AM,8.437,2020-08-12 7:00:00 AM,9.952,2020-08-12 8:00:00 AM,2.444,2020-08-12 9:00:00 AM,9.697,2020-08-12 10:00:00 AM,2.92,2020-08-12 11:00:00 AM,5.978,2020-08-12 12:00:00 PM,5.429,2020-08-12 1:00:00 PM,5.282,2020-08-12 2:00:00 PM,1.766,2020-08-12 3:00:00 PM,1.24,2020-08-12 4:00:00 PM,5.327,2020-08-12 5:00:00 PM,8.88,2020-08-12 6:00:00 PM,6.154,2020-08-12 7:00:00 PM,9.522,2020-08-12 8:00:00 PM,4.769,2020-08-12 9:00:00 PM,8.068,2020-08-12 10:00:00 PM,4.846,2020-08-12 11:00:00 PM,5.367
GUENHO9Y,SpringfieldPower,Powernator 2000,2020-03-31 12:00:00 AM,540 Spooner Street,42.8666,-83.2240,108.652,kWh,2020-08-12 12:00:00 AM,1.878,2020-08-12 1:00:00 AM,0.822,2020-08-12 2:00:00 AM,2.715,2020-08-12 3:00:00 AM,8.914,2020-08-12 4:00:00 AM,0.348,2020-08-12 5:00:00 AM,8.801,2020-08-12 6:00:00 AM,2.836,2020-08-12 7:00:00 AM,6.224,2020-08-12 8:00:00 AM,0.667,2020-08-12 9:00:00 AM,0.473,2020-08-12 10:00:00 AM,4.563,2020-08-12 11:00:00 AM,5.204,2020-08-12 12:00:00 PM,5.675,2020-08-12 1:00:00 PM,7.528,2020-08-12 2:00:00 PM,5.308,2020-08-12 3:00:00 PM,1.669,2020-08-12 4:00:00 PM,1.751,2020-08-12 5:00:00 PM,0.995,2020-08-12 6:00:00 PM,7.634,2020-08-12 7:00:00 PM,9.319,2020-08-12 8:00:00 PM,7.204,2020-08-12 9:00:00 PM,5.399,2020-08-12 10:00:00 PM,4.723,2020-08-12 11:00:00 PM,8.002
39VZMFWN,WindWindWind,Static Generator,2020-03-10 12:00:00 AM,870 Real street,42.9153,-83.4497,122.689,kWh,2020-08-12 12:00:00 AM,6.565,2020-08-12 1:00:00 AM,8.97,2020-08-12 2:00:00 AM,9.346,2020-08-12 3:00:00 AM,0.701,2020-08-12 4:00:00 AM,3.241,2020-08-12 5:00:00 AM,7.384,2020-08-12 6:00:00 AM,8.913,2020-08-12 7:00:00 AM,4.106,2020-08-12 8:00:00 AM,9.337,2020-08-12 9:00:00 AM,3.643,2020-08-12 10:00:00 AM,0.303,2020-08-12 11:00:00 AM,1.947,2020-08-12 12:00:00 PM,4.407,2020-08-12 1:00:00 PM,9.814,2020-08-12 2:00:00 PM,9.345,2020-08-12 3:00:00 PM,5.034,2020-08-12 4:00:00 PM,6.478,2020-08-12 5:00:00 PM,6.098,2020-08-12 6:00:00 PM,4.711,2020-08-12 7:00:00 PM,0.59,2020-08-12 8:00:00 PM,0.431,2020-08-12 9:00:00 PM,2.749,2020-08-12 10:00:00 PM,5.809,2020-08-12 11:00:00 PM,2.767
6OC46LX8,HydroLand,Static Generator,2020-07-05 12:00:00 AM,35 Spooner Street,42.4698,-83.1481,120.280,kWh,2020-08-12 12:00:00 AM,0.617,2020-08-12 1:00:00 AM,9.41,2020-08-12 2:00:00 AM,5.809,2020-08-12 3:00:00 AM,6.713,2020-08-12 4:00:00 AM,3.383,2020-08-12 5:00:00 AM,3.153,2020-08-12 6:00:00 AM,9.634,2020-08-12 7:00:00 AM,1.954,2020-08-12 8:00:00 AM,3.973,2020-08-12 9:00:00 AM,7.312,2020-08-12 10:00:00 AM,1.606,2020-08-12 11:00:00 AM,7.795,2020-08-12 12:00:00 PM,2.601,2020-08-12 1:00:00 PM,7.341,2020-08-12 2:00:00 PM,8.563,2020-08-12 3:00:00 PM,4.066,2020-08-12 4:00:00 PM,3.816,2020-08-12 5:00:00 PM,3.16,2020-08-12 6:00:00 PM,6.578,2020-08-12 7:00:00 PM,1.616,2020-08-12 8:00:00 PM,9.13,2020-08-12 9:00:00 PM,6.61,2020-08-12 10:00:00 PM,0.369,2020-08-12 11:00:00 PM,5.071
